METER_ID,OBJECTID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID
12F52,3463,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-F,12F52,0,{70CF3826-DE4D-4357-B0AB-C88C203C9E12}
11G62,3464,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G62,0,{FC33469E-08F9-42D8-921F-6EF75A8837A0}
11G61,3465,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G61,0,{802B6038-2E53-475C-960D-D9FC6F2092D3}
11G60,3466,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G60,0,{F82C9AFC-A349-4033-B3FD-5218469CA5EF}
11G59,3467,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G59,0,{71292A40-6FE4-417F-8D35-72EB8F536844}
11G58,3468,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G58,0,{95D13A97-D8F6-4D15-85DB-AECA1C3252C9}
11G57,3469,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G57,0,{5422631F-63C4-41B6-B199-04802F85841B}
11G56,3470,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G56,0,{2B0403EC-7CC5-42B1-BAD3-20EAF8FED0D1}
11G55,3471,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G55,0,{6AE2368F-F5F7-4656-AE01-1A7B77EFCAD8}
11G54,3472,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G54,0,{477DC09B-94BE-4A27-B97B-5900225B92C1}
11G53,3473,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G53,0,{E4EB1787-D7A9-425A-92B6-B1262BA24C89}
11G52,3474,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-G,11G52,0,{BA95D7F8-BAE6-494F-95D9-129939C76DBA}
12J11,3475,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J11,180,{302807B7-0001-41CC-972D-92EB52EE71B2}
12J12,3476,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J12,180,{507EDDBD-1EAD-4165-9EF1-D883C92D06FA}
12J13,3477,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J13,180,{FE5AC048-8B6A-4335-9DED-0291AC6681FD}
12J14,3478,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J14,180,{295DDFCB-D780-455D-A6DA-9C841F00559E}
12J15,3479,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J15,180,{F60E1010-9CF5-4AEC-99A9-11C4EDD82B98}
12J16,3480,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J16,180,{A477B8AD-610F-453D-83F2-8936D5C25EED}
12J17,3481,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J17,180,{EFA1B8ED-2209-4405-8A49-9ED8407FF065}
12J18,3482,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J18,180,{35A8F295-25C2-45EC-A96D-73F018FE8558}
12J19,3483,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J19,180,{29E83D25-7EC9-4C18-A877-062C9BFB34B6}
12J20,3484,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J20,180,{1C784216-5AEE-429A-AB97-E7042F4ACDEA}
12J21,3485,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J21,180,{1343473F-3D7D-4404-B76D-E417FDB519C2}
12J22,3486,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J22,180,{1628BFDE-E6AD-47BD-976C-DBBD9BFCE9F6}
12K03,3487,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K03,180,{8C7ED4B5-0B4A-47EE-8784-8D4F9F2C5AB9}
12K04,3488,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K04,180,{00721098-4275-4B13-A86D-4427074E985D}
12K05,3489,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K05,180,{1EB97ECC-4582-4DA5-A804-4B410CF38808}
12K06,3490,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K06,180,{F6C73E42-A889-4CFD-9EB6-BCB280A50354}
12K07,3491,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K07,180,{211CD0FC-E0A1-43EC-98A5-6BFA7DDD4FA5}
12K08,3492,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K08,180,{08095D7A-4847-430C-9334-10C9F3A4669C}
12K09,3493,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K09,180,{73CC4753-59D7-46BD-8825-F16E83A5861D}
12K11,3494,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K11,180,{AA8F981D-2B20-478E-A52B-37560EAB893E}
12K12,3495,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K12,180,{164044B6-C93F-4BF2-8DEC-E3560FB2A1B3}
12K13,3496,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K13,180,{9F8D8D93-AD5B-4BD2-A368-A28569F9BDF7}
12K14,3497,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K14,180,{74BF99B2-8FE2-4584-9A1E-18D987220B3A}
12K15,3498,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K15,180,{CB2728B0-04DF-49F4-A95E-96CA6F612651}
12K16,3499,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K16,180,{7091F397-7409-48FD-8FBD-99AF3FAA2491}
11K54,3500,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K54,0,{D55EA440-E83F-4644-991D-17CE1489D905}
11K53,3501,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K53,0,{88CF2DEE-1204-4877-B1CA-D4303173C6AE}
11K52,3502,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K52,0,{44DA554B-D4D0-4EBB-AA76-F7BB50E568EC}
11K51,3503,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K51,0,{C896A4A0-4EAD-4F5F-8FC8-5D1C71CCCEC6}
11K55,3504,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K55,0,{6E054AA8-52E9-449A-8CD4-60188DE50A61}
11K56,3505,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K56,0,{72774A24-5CA6-478B-B085-CC0B46DC47B0}
11K57,3506,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K57,0,{FD9C5470-27AF-413D-8206-638186122C6D}
11K58,3507,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K58,0,{7AA1E2EB-843D-4496-B480-462C02BFC78D}
11K59,3508,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K59,0,{925BAE27-B03D-4D02-BE21-0DFBC356C9BC}
11K61,3509,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K61,0,{13683785-D6C7-4974-AE93-0654B0E63A4E}
11K62,3510,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K62,0,{0F9B7F7B-B841-4EE8-800F-21F9A1C0DF55}
11K63,3511,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K63,0,{6353AF63-9360-4C2B-ABAB-EFAB36C69BED}
11K64,3512,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K64,0,{13A18332-3DDD-4E95-BF2B-CBC3E5BF8A7A}
11K65,3513,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K65,0,{7546AAB5-77E9-477A-9C3F-08F5E7CF978B}
11K66,3514,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K66,0,{A3317B0F-5FA3-4C6E-8AE3-34BA4A8920EE}
11K67,3515,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K67,0,{EF0A98B1-B3C7-43C0-B403-82E96B880504}
11K68,3516,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K68,0,{23F79A86-E997-4417-8CC9-71D6A991350A}
11J52,3517,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J52,0,{DB8A5FED-1F38-4138-9F98-11DCDA8B110D}
11J53,3518,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J53,0,{FD7A5D5B-4641-47DC-8364-9ACB56DAA4D9}
11J54,3519,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J54,0,{924A8EB5-5504-4D2E-8109-C5176EA2927A}
11J55,3520,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J55,0,{82BFD2E6-2C9E-4BA8-B246-6528DCCD7033}
11J56,3521,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J56,0,{3819DD25-C736-45D7-A94F-568B56A87979}
11J59,3522,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J59,0,{AAD68677-7CF9-41CF-874F-0486EDD044FF}
11J60,3523,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J60,0,{6E7D2BFE-5984-4E36-9544-8F236E2A008C}
11J61,3524,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J61,0,{C35FF38A-ADA8-4536-A16D-77754E4ED8DB}
11J62,3525,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J62,0,{52385079-14E2-4772-8497-4A0C93D0BF63}
11J63,3526,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J63,0,{8DBACD76-4785-4E9E-BAAD-E001537236E1}
11J64,3527,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J64,0,{64C6E369-177D-4925-8053-6572198D098A}
11J65,3528,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J65,0,{EF84DB85-D357-412B-908E-D0FD355E5B74}
11J66,3529,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J66,0,{67D36D2B-459A-41AD-9118-7E8150F890AF}
11J67,3530,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J67,0,{ABDCF07C-484A-4189-9E95-AECBFC4E5D49}
11J68,3531,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J68,0,{796EC8C0-A778-4D0A-852F-1953EEBE2FAD}
11J69,3532,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J69,0,{DD341734-685A-4018-A8BD-AA0D71FD2D3B}
11J70,3533,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J70,0,{CC0CA3D6-5503-43F6-BE17-FA485A8408E4}
11F15,3534,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F15,180,{9056B055-B51B-42E5-A47F-AD9655DEE7A8}
11F14,3535,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F14,180,{A5F889D1-55F5-4C5B-A2B5-A0DF36188B5D}
11F13,3536,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F13,180,{AE88457B-C01F-402D-8EA8-98A8A98B2F34}
11F12,3537,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F12,180,{E47551E4-37D8-4EBA-8DC1-DC08FD6E4799}
11F11,3538,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F11,180,{A2FDE4A8-2AE2-4BB3-8C56-893DFD85003A}
11F10,3539,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F10,180,{5E802F61-8A9A-463A-B878-ECAA3B916612}
11F09,3540,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F09,180,{AFDAB231-0577-4D04-8CB3-2E1FCF9E7657}
11F08,3541,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F08,180,{924F5E2A-647F-4720-9E43-D3BCEE3D9FA2}
11F07,3542,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F07,180,{4A111A64-A88F-4783-95AF-170A42CF051F}
11F06,3543,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F06,180,{25C40B38-A404-42FA-A463-EE0AB7919118}
11F05,3544,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,No Parking RT,,Stove Pipe,1,11-F,11F05,180,{ECF9F987-F647-47F4-AFFB-E3C9F2E76D72}
11F04,3545,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F04,180,{9170B81C-4C50-4341-A4D1-BDD9924867CE}
11F03,3546,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F03,180,{C9BCB61B-79CE-44F7-B08F-24CE2AA3872D}
11F02,3547,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F02,180,{28A452B5-ED42-4F8A-8829-F97315026810}
11F01,3548,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,1,11-F,11F01,180,{653C711D-BA84-402B-B8C2-5F3BBA911330}
11J01,3549,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J01,180,{33BDA48D-70C3-4393-88EB-50AB1435DDB5}
11J02,3550,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J02,180,{79798BCE-3890-48A9-BB58-E88E59C94906}
11J03,3551,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J03,180,{775B0C01-C84A-47B7-B6FC-58A1C99BFCF9}
11J04,3552,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J04,180,{CD9CEBC5-2CF2-4370-9DC5-62FDB89F168A}
11J05,3553,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J05,180,{7D394C86-BDEA-4BFA-95BD-AD8014BFA9D4}
11J06,3554,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J06,180,{DD993BF3-23C5-407F-BC53-1A539061FD88}
11J07,3555,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J07,180,{69205D77-F742-433C-A116-57AB02C2BC8D}
11J08,3556,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J08,180,{9CC4CE9A-6F70-478E-B830-3A56DCCB234E}
11J09,3557,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J09,180,{35F2800E-7E7E-4288-8555-C70E38E8D4CA}
11J10,3558,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J10,180,{8092A705-BE5C-40FA-B8CD-7419054BEE23}
11J11,3559,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J11,180,{EBBAB5CD-FA24-419F-BD79-A79E2CF4B483}
11J12,3560,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J12,180,{28CEC45C-05F9-4F75-A2CC-D668155CC383}
11J13,3561,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J13,180,{78A34B64-EFDC-44CF-BDBD-6DFE0593217F}
11J14,3562,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J14,180,{A751470A-2BDC-4470-A24B-2A03C09735A5}
11J15,3563,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J15,180,{78B44D67-5154-4EFD-9D4C-F0FB72B20BE3}
11J16,3564,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J16,180,{1D54240F-9887-492E-BD79-324DDD24F033}
11J17,3565,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J17,180,{47DED65A-4A43-435F-9FE9-637CDC0C95DF}
11J18,3566,Tallboy,Electronic,Loading Dock,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J18,180,{7D727257-3F5F-4D24-9CEB-05B92D6E4A78}
11J19,3567,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J19,180,{75265AD2-7BA9-4B3E-AA73-6064DF61723B}
11K01,3568,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K01,180,{A997E048-357C-4D96-81C9-81B34BED716C}
11K02,3569,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K02,180,{8A216E19-51DE-4BC1-9FE2-8BC3FB2B8FED}
11K03,3570,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K03,180,{DA23939E-9B33-427F-BC03-C53E122799EA}
11K06,3571,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Truck Loading,stove pipe,1,11-K,11K06,180,{5B9244EE-57BA-4D64-89E5-E8264DB22ED0}
11K07,3572,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K07,180,{4588A6BF-7672-49CF-B592-3DD32231F41D}
11K08,3573,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K08,180,{E3EEC9A4-A4C2-413F-83CA-7364E9A8787D}
11K09,3574,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K09,180,{3F91C96D-BC1F-4876-9664-D861A9F0CD0F}
11K10,3575,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K10,180,{13DE7E5E-0222-4CE7-8C6D-5BAB1DBC8CFD}
11K11,3576,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K11,180,{FAF9AF43-97FC-4881-8FA5-14C9319D50F2}
11K12,3577,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K12,180,{7871795D-8D38-46B4-A0E5-BD83F79FC983}
11K13,3578,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K13,180,{A574098B-F2E8-496B-9AA7-6A0B9DC1268C}
11K14,3579,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K14,180,{30E32138-5EB8-4DB0-8C8E-FD4D9924B1C9}
11K15,3580,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K15,180,{B82D8759-D115-453D-BB5F-3683C4E09F4A}
11K16,3581,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K16,180,{C7B664D7-A210-4209-B6E7-DC97A1AAF981}
11K17,3582,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K17,180,{B3CC4D4E-C71B-4CC6-92E9-08057DF89D39}
10K51,3583,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K51,0,{DB820F19-AFC1-4A50-9DB1-C8F73023C2BD}
10K52,3584,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K52,0,{89C11281-1523-44E7-A7E8-CA5F9367E74D}
10K53,3585,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K53,0,{EF46E06E-7258-4F52-8C2A-CF94FD188067}
10K54,3586,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K54,0,{81D1F99B-A927-41B5-871A-27903540FA9B}
10K55,3587,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K55,0,{8231ABFC-B0B7-4E86-B79F-EB34FDEB7658}
10K56,3588,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K56,0,{42CE4C56-1956-4580-AC9E-E78212C81F8E}
10K57,3589,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K57,0,{B976806F-AA2D-4472-A496-E6ECA9A25478}
10K58,3590,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K58,0,{7860FFD3-776C-4ACC-9456-1AB9D767A14C}
10K59,3591,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K59,0,{50DA3299-9F38-4C80-AC56-7396460B32BB}
10K60,3592,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K60,0,{FBDAE07B-5F20-4A78-9E7A-142D4307AAD2}
10K61,3593,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K61,0,{08985B2D-1B11-4B15-B7EB-FD25A0A8CFBE}
10K62,3594,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K62,0,{4DB2E59B-27DA-4361-9FE1-05C49710407D}
10K63,3595,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,10-K,10K63,0,{098EBD8E-6D3A-476C-8531-C361D5541177}
