OBJECTID,METER_ID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID,XCOORD,YCOORD
131,10G14,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G14,180,{E9C9374B-99D8-4835-BE9D-A6B2412777A9},-95.929364,41.253815
132,10G16,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G16,180,{EA8DCE4D-7EB8-471E-98BB-3AC6D42745CF},-95.929361,41.253937
133,10G15,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G15,180,{4FC5CC84-2296-46DD-9042-950AA7E6103B},-95.929361,41.253922
134,10G17,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G17,180,{9283E33E-6E82-4E51-B576-20276EABEC79},-95.92936,41.254036
135,10G18,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G18,180,{61463D6A-A68A-4C80-9722-C00C63D0D6FE},-95.92936,41.25405
136,10G20,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G20,180,{004EF79E-8800-4E66-AD96-C0D27ADA1AD3},-95.929359,41.254168
137,10G19,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,Plate Pole,,1,10-G,10G19,180,{390C20B1-018C-4DFB-9128-04274B1BC1F3},-95.929359,41.254154
138,9M50,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M50,270,{CABADF57-DC0C-48E5-8CD4-461A83AC3309},-95.928887,41.258511
139,9M49,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M49,270,{89A4998A-3334-452B-8F46-FFF6523C61A7},-95.92887,41.25851
140,9M48,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M48,270,{B119ED88-522B-465F-A63E-B50B4A7CBCEC},-95.928749,41.258509
141,9M47,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M47,270,{49763547-C69D-46DD-8ADB-5A05DD96CAB4},-95.928732,41.258506
142,9M46,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M46,270,{CE2879DF-D7B2-47F4-A2F6-9B668BB926A5},-95.928575,41.258509
143,9M45,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M45,270,{DC3C9314-1284-4F8E-89A6-C49F3EEFF4A9},-95.928556,41.258506
144,9M44,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M44,270,{11FB8A88-6CA7-42A2-BDEA-3735B51B9B6C},-95.928426,41.258507
145,9M43,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M43,270,{D4FD22B1-C938-42BB-80A6-7DBA15C64451},-95.928409,41.258507
146,9M42,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M42,270,{AEE0AB47-1D8D-4E2E-B179-2B1453038E22},-95.928276,41.258504
147,9M41,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M41,270,{A69BADE7-3560-4761-B187-A0F5E03A35E1},-95.928258,41.258504
148,9M40,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M40,270,{9A4CDC80-2B11-4F25-85EF-2FAA9CEBC9ED},-95.928153,41.258503
149,9M39,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M39,270,{45159ECA-88F4-4DEF-B26F-18A94CE14CCD},-95.928134,41.258504
150,9M38,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M38,270,{BCF97C3C-A457-465D-B8F6-54E685FF946C},-95.928032,41.258504
151,9M37,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,9-M,9M37,270,{03563282-3670-4FBA-B2ED-2C6A376268A2},-95.928013,41.258503
152,9M36,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,NP RT,STOVE PIPE,,1,9-M,9M36,270,{640EB68A-7441-4AFA-AC0D-70B8FD4BA906},-95.927904,41.258503
153,10P86,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P86,90,{754B7AE6-FD3C-454F-B2EC-44ED5801BCB7},-95.929618,41.260722
154,10P85,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P85,90,{7A0DD470-1654-4628-A47E-1533EBD69CF9},-95.929637,41.260722
155,10P84,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P84,90,{51DD2322-A181-4D81-92B6-B7985A36A18C},-95.929771,41.260725
156,10P83,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P83,90,{4212901D-23CF-4AE2-8FE2-CB6BC33E6D6B},-95.929787,41.260726
157,10P82,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P82,90,{57218BF8-29D8-4F6D-90C8-BE70D110838B},-95.92993,41.260728
158,10P81,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P81,90,{715F0FEE-4A73-42A2-BCD7-BB1D9DAA85D4},-95.929945,41.260728
159,10P80,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P80,90,{E750F53E-3D6D-42A9-98DE-93D45A71C196},-95.930089,41.260729
160,10P79,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P79,90,{E4C258B7-E340-48A5-B18F-1F48AA4B6595},-95.930105,41.260729
161,10P78,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P78,90,{94561B4E-9FEF-421A-AB3C-BE83275B2EAB},-95.930249,41.26073
162,10P77,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P77,90,{9CF187CB-283C-46B2-AE3F-B51426AAD265},-95.930267,41.260732
163,10P76,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P76,90,{9CA87161-4A45-4F18-A615-619A96879929},-95.93038,41.260732
164,10P87,VIP,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-O,10P87,90,{7B471DFF-22BB-4544-9F5F-E9B89AA3596F},-95.929561,41.260723
165,11P84,VIP,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,11-P,11P84,90,{88177EA5-7C0C-420F-ACFE-E6CAABBCE5F3},-95.931006,41.26073
166,11P85,VIP,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,11-P,11P85,90,{C37522BF-10F7-48BB-8886-3392C0715DF3},-95.930911,41.260729
167,11P86,VIP,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,11-P,11P86,90,{AC996455-0A9F-4878-8EDF-A95979B84266},-95.930892,41.260728
168,11P87,VIP,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,11-P,11P87,90,{E830D1B6-1807-4DC5-BC3C-D4CA47F24382},-95.930757,41.26073
169,11P88,VIP,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,11-P,11P88,90,{396E3615-62D8-4DE0-A012-F1D5F2211CFF},-95.930739,41.260729
170,12P86,Tallboy,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,12-P,12P86,90,{3A44D903-93E9-44AA-AE46-B31DB4BD1F6A},-95.932184,41.260729
171,12P87,Tallboy,Electronic,Brick,4 hours,.50 per hour,10,8:30 - 5:00,,,,1,12-P,12P87,90,{9E620AAB-8629-46C8-8A75-E1C0C2C5010E},-95.932169,41.260728
172,13P85,Tallboy,Electronic,Concrete Sidewalk,4 hours,.50 per hour,10,8:30 - 5:00,,,,2,13-P,13P85,90,{32344BE7-901A-4C6E-B74D-A28C54B76EC9},-95.933577,41.260736
173,13P86,Tallboy,Electronic,Concrete Sidewalk,4 hours,.50 per hour,10,8:30 - 5:00,,,,2,13-P,13P86,90,{B07AF288-2BCE-4E05-B5AD-AFA7437D9051},-95.933561,41.260733
174,15P77,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,No Parking LT,,Stove Pipe,3,15-P,15P77,90,{D937A5CA-C012-49C9-B76B-795649D0FE6E},-95.936734,41.260752
175,15P78,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P78,90,{9EEF088B-CF6E-4A50-906D-596AEA76F6E1},-95.93672,41.260752
176,15P79,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P79,90,{DCEDF156-2943-4549-8B08-B9A72A5DB126},-95.936573,41.26075
177,15P80,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P80,90,{F0CD48FC-9629-4498-AE06-BF48E7AE5100},-95.936558,41.26075
178,15P81,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P81,90,{EA81C1FF-5A97-4826-B2DC-18AF6AD6E0AA},-95.936434,41.26075
179,15P82,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P82,90,{8C146762-6494-469F-8EF9-0ED29CAF23E9},-95.936418,41.260748
180,15P83,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P83,90,{A3AAC7CD-34DE-4693-9C2C-F25242B9F7B1},-95.936237,41.260748
181,15P84,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,3,15-P,15P84,90,{84E84469-4251-421F-AA24-B37F759B77CE},-95.936216,41.260747
182,17P87,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P87,90,{BC454067-4D16-4012-BCE6-7C4D01E23292},-95.939037,41.260804
183,17P88,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P88,90,{862BCCE3-A1E6-4405-B8BA-32FB09C224E5},-95.938967,41.260802
184,17P89,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P89,90,{7D91971C-B405-4896-A856-F023CE9DC2A2},-95.938949,41.260802
185,17P90,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P90,90,{7344EFC3-1C75-43CC-AEB3-373EE3ED44B4},-95.938885,41.260803
186,17P91,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P91,90,{85CD2E26-C2A4-4237-8832-37B8C094ACEE},-95.938871,41.260804
187,17P92,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P92,90,{52E25E7C-86FC-4B77-8F62-72C49A078324},-95.938811,41.260803
188,17P93,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P93,90,{643E9C96-92A7-4861-A092-0A17A9B2F409},-95.938793,41.260803
189,17P94,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,4,17-P,17P94,90,{216AB340-6A2A-41B6-B167-AEC031CB76C3},-95.938728,41.260802
190,13N26,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-N,13N26,270,{D6CA5951-BF65-4F49-B515-D0EDB51E9D8F},-95.933675,41.2596
191,13N27,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,No Parking RT,,,2,13-N,13N27,270,{747FFADF-BEBE-476D-8A48-CC412AD10F63},-95.933892,41.259601
192,13N28,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-N,13N28,270,{CC1BF72D-72BA-47E5-9394-94522931B84F},-95.934172,41.259602
193,13N29,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-N,13N29,270,{C586C5F8-4D2E-4B83-B753-F73018DAA973},-95.934185,41.259602
194,13O01,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-O,13O01,180,{B70CE679-CD6F-4848-805A-D71D74902DEE},-95.933301,41.259893
195,13O07,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-O,13O07,180,{A6C5E23D-6367-4507-ACB8-B9FA95DE8470},-95.933293,41.260268
196,13O08,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-O,13O08,180,{9111CA0A-B98E-4F43-917E-C3B83530AD4D},-95.933294,41.260277
197,10N28,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-N,10N28,270,{4402BDE2-D8A3-474B-966B-23E5F23EC372},-95.930144,41.25958
198,10N29,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,10-N,10N29,270,{5DD478B3-494B-48CD-8B54-C7C7899CEEEB},-95.930172,41.259583
199,11M38,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,11-M,11N38,270,{F4FCD487-7A8A-4766-8DD8-3490EDF3B0C8},-95.932219,41.258527
200,11M39,VIP,Electronic,Brick,10 hours,.25 per hour,5,8:30 - 5:00,,,,1,11-M,11N39,270,{9DBB1801-BE59-4E2D-B01C-18E13CC90462},-95.932243,41.258528
201,11N80,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,11-N,11N80,90,{C737BEBA-9C69-469F-A424-2C36A07D62F1},-95.93141,41.258723
202,11N81,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,11-N,11N81,90,{8B7ECC8B-016D-4759-B956-30526D860E73},-95.931396,41.258721
203,11N82,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,11-N,11N82,90,{B1EED36A-3F1F-4C25-9E8B-9EEAECEF77FA},-95.93125,41.25872
204,11N88,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,11-N,11N88,90,{1AC6ACCB-00A2-4A37-8B10-75BCDDB6F369},-95.930766,41.258715
205,12K29,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,No Parking,,,1,12-K,12K29,270,{BCF19A60-33D2-46C3-86AF-2E7539E9F9B9},-95.932307,41.256432
206,13M34,Tallboy,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-M,13M34,270,{849D0C58-F3C4-4C8D-8B31-1BB53518DCD2},-95.934263,41.258538
207,13M33,Tallboy,Electronic,Brick,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-M,13M33,270,{2824BC92-066A-4C0B-AB04-095F75F30508},-95.934237,41.258537
208,13L34,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L34,270,{FEDEEA19-FEE0-4891-922C-5791D1852A52},-95.933748,41.257496
209,13L35,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L35,270,{49B46F10-CA86-4462-8C4F-224205F3486D},-95.933763,41.257497
210,13L36,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L36,270,{E52E20A4-8D21-4306-861A-DD8B94FA2806},-95.933827,41.257494
211,13L39,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L39,270,{1CCE6456-2C08-43DA-9346-7360FC8F2A5A},-95.93389,41.257495
212,13L40,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L40,270,{06BEA5BA-50AE-4C75-9D1E-07DD5C65551E},-95.933958,41.257495
213,13L41,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L41,270,{B88B8FB1-50AB-468D-88E5-9A14542AA78A},-95.933968,41.257496
214,13L42,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L42,270,{C08C0A8C-8F3B-42CA-AE74-C318484001F5},-95.934032,41.257492
215,13L43,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L43,270,{07794A07-F7CC-4856-8C5E-C1AC2C0507C2},-95.934045,41.257494
216,13L44,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L44,270,{F16D2BA9-AE01-4960-8B69-A097ACE5FABB},-95.934116,41.257492
217,13L45,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L45,270,{7E245952-DDEA-44B5-8E62-F93D65F3D98E},-95.934126,41.257496
218,13L46,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L46,270,{342524CC-54B8-487B-B647-E93D6323A4AF},-95.934193,41.257493
219,13L47,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L47,270,{ADFCF1B7-79DD-4071-BBB1-6BF1AC88ACBA},-95.934204,41.257495
220,13L48,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-L,13L48,270,{5B87BD39-CE41-4F8B-80B1-00B41662EFB5},-95.93427,41.257494
221,13L49,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,Compact Only,,,2,13-L,13L49,270,{AAE8D04D-92C5-4CBE-9052-FAA4E66817E1},-95.934285,41.257495
222,12L45,VIP,Electronic,,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,12-L,12L45,270,{84BB4127-18AA-48B4-BB8F-0EDE10424FFF},-95.932781,41.257483
223,12L38,VIP,Electronic,,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,12-L,12L38,270,{59AEF590-14F7-474F-BAF0-3DD93A9AA2EC},-95.932524,41.257481
224,12L39,VIP,Electronic,,2 hours,1.00 per hour,10,8:30 - 5:00,,,,1,12-L,12L39,270,{3E2329BE-D257-4A46-AE00-F5BFEC2EA982},-95.932538,41.257481
225,11J58,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J58,0,{C3E89D47-8DD6-4C85-AF53-AB4948024BC8},-95.931784,41.254998
226,11G31,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon LDZ LT,Stove Pipe,1,11-G,11G31,270,{8918BA23-581F-4E92-BD0E-08818870ADF9},-95.931179,41.254315
227,11G01,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,11-G,11G01,180,{B4ADC0F3-FD05-4C4F-881E-A32AA1D11D5A},-95.930744,41.253554
228,11G02,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,11-G,11G02,180,{13E1D7AB-600E-4387-917E-2679A82B6C1F},-95.930746,41.253564
229,11G03,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,11-G,11G03,180,{FAB88BDD-E8B6-45AC-9CA1-1E14FC4B6E2D},-95.930746,41.253613
230,11G04,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,11-G,11G04,180,{04BB623F-48DA-4D51-8E44-0C9B1A6150B5},-95.930747,41.253624
231,11G05,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,11-G,11G05,180,{01CF986D-2BAA-4F97-A099-D80AF4F79983},-95.930744,41.253669
232,11G06,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,11-G,11G06,180,{44D515C9-4264-4EB4-9C92-51D3524A83FC},-95.930745,41.253682
233,11G11,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G11,180,{45273E63-A1E8-4959-887A-57CF0C6F1EB6},-95.930716,41.253949
234,11G12,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G12,180,{E80F0762-E130-4887-A69A-185588F1D897},-95.930717,41.25396
235,11G13,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G13,180,{C7CC81C8-BCCD-49DC-8D55-459C3F502708},-95.930716,41.254009
236,11G14,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G14,180,{D1C369FB-2A20-4D29-8CCA-E419DF00DF2A},-95.930716,41.254018
237,11G15,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G15,180,{29C13695-778B-47D8-8100-EA404EEE4D98},-95.930715,41.254071
238,11G16,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G16,180,{A0AE8EB7-CDF2-4B93-AD9A-7544D2FD6B2D},-95.930715,41.254079
239,11G17,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G17,180,{1BE2B59F-C718-4BF6-B1A4-AB94348BE602},-95.930712,41.254129
240,11G18,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,This Car,,,1,11-G,11G18,180,{08429137-42B2-41DC-90B7-558069CCE131},-95.930713,41.254141
241,13J81,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J81,90,{6F246AAA-1D72-4749-910B-268C1E20BA76},-95.934125,41.254514
242,13J82,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J82,90,{4672B49A-B68F-4930-A562-84D1E1A65650},-95.934055,41.254511
243,13J83,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J83,90,{6C9F960C-3C8B-4C6E-994A-ACBD09DDAE74},-95.934043,41.254511
244,13J84,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J84,90,{04AB1DB6-75AA-4575-9A7C-F8BB217BEDF8},-95.933974,41.254511
245,13J85,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J85,90,{65D23F6B-70C5-4525-BEC3-580D264AF0D8},-95.933962,41.25451
246,13J86,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J86,90,{1B0F7EF3-1502-46F9-AA8E-6A32B29C44BB},-95.933893,41.25451
247,13J87,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J87,90,{3E528D2F-AAF2-48AD-9BBF-1EDD2C189455},-95.93388,41.25451
248,13J88,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J88,90,{F73F4B14-B633-4535-A935-3D74B86ABA06},-95.93382,41.254509
249,13J89,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:00 - 5:00,,,,2,13-J,13J89,90,{BBE9CEC7-70BE-457B-A7C5-4CDD91013F83},-95.933807,41.254508
250,12J91,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J91,90,{1B96ADF7-4E99-4D33-A90D-AEAF307ACEA9},-95.932426,41.254504
251,12J92,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J92,90,{711D35E7-B5D0-4223-9593-3093D28DC15D},-95.932405,41.254504
252,12J93,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J93,90,{78A833FC-F8A5-4AB8-A9F1-662F5F59C7F7},-95.932342,41.254502
253,12J94,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J94,90,{CA491392-24EA-433C-ADAB-ADDBEBDF61C4},-95.932327,41.254501
254,12K02,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,12-K,12K02,180,{94116DD4-F93C-4FB6-8278-309EFBF969CD},-95.932013,41.255694
255,12K10,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,12-K,12K10,180,{88B1B434-E78B-41C9-AC94-3DF70CB82F8C},-95.932004,41.255926
256,13N52,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-N,13N52,0,{D61D29B3-F28E-45EA-A90F-F3E66CC585A3},-95.934394,41.259475
257,13N53,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-N,13N53,0,{D8D2B531-024A-4786-A95C-D08E57D009E0},-95.934391,41.25942
258,13N54,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,,,,2,13-N,13N54,0,{B91FA120-8D99-4AB3-97A4-E7B4BDE2BF5C},-95.934395,41.259357
259,13N55,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 4:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N55,0,{EA1477C2-497D-4CE3-BB0D-C6061E28FE99},-95.934395,41.259292
260,13N56,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N56,0,{40E5CFA5-FCC1-4E24-8ECF-8581428F85EC},-95.934397,41.259118
261,13N57,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N57,0,{C7C966F2-0253-414B-8C45-1DA655341F05},-95.934399,41.259064
